Mã,Tên,Tên Tiếng Anh,Cấp,Mã QH,Quận Huyện,Mã TP,Tỉnh / Thành Phố
29452,Xã Hiệp Mỹ Đông,,Xã,848,Huyện Cầu Ngang,84,Tỉnh Trà Vinh
29455,Xã Hiệp Mỹ Tây,,Xã,848,Huyện Cầu Ngang,84,Tỉnh Trà Vinh
29458,Xã Thạnh Hòa Sơn,,Xã,848,Huyện Cầu Ngang,84,Tỉnh Trà Vinh
29461,Thị trấn Trà Cú,,Thị trấn,849,Huyện Trà Cú,84,Tỉnh Trà Vinh
29462,Thị trấn Định An,,Thị trấn,849,Huyện Trà Cú,84,Tỉnh Trà Vinh
29464,Xã Phước Hưng,,Xã,849,Huyện Trà Cú,84,Tỉnh Trà Vinh
29467,Xã Tập Sơn,,Xã,849,Huyện Trà Cú,84,Tỉnh Trà Vinh
29470,Xã Tân Sơn,,Xã,849,Huyện Trà Cú,84,Tỉnh Trà Vinh
29473,Xã An Quảng Hữu,,Xã,849,Huyện Trà Cú,84,Tỉnh Trà Vinh
29476,Xã Lưu Nghiệp Anh,,Xã,849,Huyện Trà Cú,84,Tỉnh Trà Vinh
29479,Xã Ngãi Xuyên,,Xã,849,Huyện Trà Cú,84,Tỉnh Trà Vinh
29482,Xã Kim Sơn,,Xã,849,Huyện Trà Cú,84,Tỉnh Trà Vinh
29485,Xã Thanh Sơn,,Xã,849,Huyện Trà Cú,84,Tỉnh Trà Vinh
29488,Xã Hàm Giang,,Xã,849,Huyện Trà Cú,84,Tỉnh Trà Vinh
29489,Xã Hàm Tân,,Xã,849,Huyện Trà Cú,84,Tỉnh Trà Vinh
29491,Xã Đại An,,Xã,849,Huyện Trà Cú,84,Tỉnh Trà Vinh
29494,Xã Định An,,Xã,849,Huyện Trà Cú,84,Tỉnh Trà Vinh
29503,Xã Ngọc Biên,,Xã,849,Huyện Trà Cú,84,Tỉnh Trà Vinh
29506,Xã Long Hiệp,,Xã,849,Huyện Trà Cú,84,Tỉnh Trà Vinh
29509,Xã Tân Hiệp,,Xã,849,Huyện Trà Cú,84,Tỉnh Trà Vinh
29497,Xã Đôn Xuân,,Xã,850,Huyện Duyên Hải,84,Tỉnh Trà Vinh
29500,Xã Đôn Châu,,Xã,850,Huyện Duyên Hải,84,Tỉnh Trà Vinh
29513,Thị trấn Long Thành,,Thị trấn,850,Huyện Duyên Hải,84,Tỉnh Trà Vinh
29521,Xã Long Khánh,,Xã,850,Huyện Duyên Hải,84,Tỉnh Trà Vinh
29530,Xã Ngũ Lạc,,Xã,850,Huyện Duyên Hải,84,Tỉnh Trà Vinh
29533,Xã Long Vĩnh,,Xã,850,Huyện Duyên Hải,84,Tỉnh Trà Vinh
29536,Xã Đông Hải,,Xã,850,Huyện Duyên Hải,84,Tỉnh Trà Vinh
29512,Phường 1,,Phường,851,Thị xã Duyên Hải,84,Tỉnh Trà Vinh
29515,Xã Long Toàn,,Xã,851,Thị xã Duyên Hải,84,Tỉnh Trà Vinh
29516,Phường 2,,Phường,851,Thị xã Duyên Hải,84,Tỉnh Trà Vinh
29518,Xã Long Hữu,,Xã,851,Thị xã Duyên Hải,84,Tỉnh Trà Vinh
29524,Xã Dân Thành,,Xã,851,Thị xã Duyên Hải,84,Tỉnh Trà Vinh
29527,Xã Trường Long Hòa,,Xã,851,Thị xã Duyên Hải,84,Tỉnh Trà Vinh
29539,Xã Hiệp Thạnh,,Xã,851,Thị xã Duyên Hải,84,Tỉnh Trà Vinh
29542,Phường 9,,Phường,855,Thành phố Vĩnh Long,86,Tỉnh Vĩnh Long
29545,Phường 5,,Phường,855,Thành phố Vĩnh Long,86,Tỉnh Vĩnh Long
29548,Phường 1,,Phường,855,Thành phố Vĩnh Long,86,Tỉnh Vĩnh Long
29551,Phường 2,,Phường,855,Thành phố Vĩnh Long,86,Tỉnh Vĩnh Long
29554,Phường 4,,Phường,855,Thành phố Vĩnh Long,86,Tỉnh Vĩnh Long
29557,Phường 3,,Phường,855,Thành phố Vĩnh Long,86,Tỉnh Vĩnh Long
29560,Phường 8,,Phường,855,Thành phố Vĩnh Long,86,Tỉnh Vĩnh Long
29563,Phường Tân Ngãi,,Phường,855,Thành phố Vĩnh Long,86,Tỉnh Vĩnh Long
29566,Phường Tân Hòa,,Phường,855,Thành phố Vĩnh Long,86,Tỉnh Vĩnh Long
29569,Phường Tân Hội,,Phường,855,Thành phố Vĩnh Long,86,Tỉnh Vĩnh Long
29572,Phường Trường An,,Phường,855,Thành phố Vĩnh Long,86,Tỉnh Vĩnh Long
29575,Thị trấn Long Hồ,,Thị trấn,857,Huyện Long Hồ,86,Tỉnh Vĩnh Long
29578,Xã Đồng Phú,,Xã,857,Huyện Long Hồ,86,Tỉnh Vĩnh Long
29581,Xã Bình Hòa Phước,,Xã,857,Huyện Long Hồ,86,Tỉnh Vĩnh Long
29584,Xã Hòa Ninh,,Xã,857,Huyện Long Hồ,86,Tỉnh Vĩnh Long
29587,Xã An Bình,,Xã,857,Huyện Long Hồ,86,Tỉnh Vĩnh Long
29590,Xã Thanh Đức,,Xã,857,Huyện Long Hồ,86,Tỉnh Vĩnh Long
29593,Xã Tân Hạnh,,Xã,857,Huyện Long Hồ,86,Tỉnh Vĩnh Long
29596,Xã Phước Hậu,,Xã,857,Huyện Long Hồ,86,Tỉnh Vĩnh Long
29599,Xã Long Phước,,Xã,857,Huyện Long Hồ,86,Tỉnh Vĩnh Long
29602,Xã Phú Đức,,Xã,857,Huyện Long Hồ,86,Tỉnh Vĩnh Long
29605,Xã Lộc Hòa,,Xã,857,Huyện Long Hồ,86,Tỉnh Vĩnh Long
29608,Xã Long An,,Xã,857,Huyện Long Hồ,86,Tỉnh Vĩnh Long
29611,Xã Phú Quới,,Xã,857,Huyện Long Hồ,86,Tỉnh Vĩnh Long
29614,Xã Thạnh Quới,,Xã,857,Huyện Long Hồ,86,Tỉnh Vĩnh Long
29617,Xã Hòa Phú,,Xã,857,Huyện Long Hồ,86,Tỉnh Vĩnh Long
29623,Xã Mỹ An,,Xã,858,Huyện Mang Thít,86,Tỉnh Vĩnh Long
29626,Xã Mỹ Phước,,Xã,858,Huyện Mang Thít,86,Tỉnh Vĩnh Long
29629,Xã An Phước,,Xã,858,Huyện Mang Thít,86,Tỉnh Vĩnh Long
29632,Xã Nhơn Phú,,Xã,858,Huyện Mang Thít,86,Tỉnh Vĩnh Long
29635,Xã Long Mỹ,,Xã,858,Huyện Mang Thít,86,Tỉnh Vĩnh Long
29638,Xã Hòa Tịnh,,Xã,858,Huyện Mang Thít,86,Tỉnh Vĩnh Long
29641,Thị trấn Cái Nhum,,Thị trấn,858,Huyện Mang Thít,86,Tỉnh Vĩnh Long
29644,Xã Bình Phước,,Xã,858,Huyện Mang Thít,86,Tỉnh Vĩnh Long
29647,Xã Chánh An,,Xã,858,Huyện Mang Thít,86,Tỉnh Vĩnh Long
29650,Xã Tân An Hội,,Xã,858,Huyện Mang Thít,86,Tỉnh Vĩnh Long
29653,Xã Tân Long,,Xã,858,Huyện Mang Thít,86,Tỉnh Vĩnh Long
29656,Xã Tân Long Hội,,Xã,858,Huyện Mang Thít,86,Tỉnh Vĩnh Long
29659,Thị trấn Vũng Liêm,,Thị trấn,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29662,Xã Tân Quới Trung,,Xã,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29665,Xã Quới Thiện,,Xã,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29668,Xã Quới An,,Xã,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29671,Xã Trung Chánh,,Xã,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29674,Xã Tân An Luông,,Xã,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29677,Xã Thanh Bình,,Xã,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29680,Xã Trung Thành Tây,,Xã,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29683,Xã Trung Hiệp,,Xã,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29686,Xã Hiếu Phụng,,Xã,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29689,Xã Trung Thành Đông,,Xã,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29692,Xã Trung Thành,,Xã,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29695,Xã Trung Hiếu,,Xã,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29698,Xã Trung Ngãi,,Xã,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29701,Xã Hiếu Thuận,,Xã,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29704,Xã Trung Nghĩa,,Xã,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29707,Xã Trung An,,Xã,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29710,Xã Hiếu Nhơn,,Xã,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29713,Xã Hiếu Thành,,Xã,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29716,Xã Hiếu Nghĩa,,Xã,859,Huyện  Vũng Liêm,86,Tỉnh Vĩnh Long
29719,Thị trấn Tam Bình,,Thị trấn,860,Huyện Tam Bình,86,Tỉnh Vĩnh Long
29722,Xã Tân Lộc,,Xã,860,Huyện Tam Bình,86,Tỉnh Vĩnh Long
29725,Xã Phú Thịnh,,Xã,860,Huyện Tam Bình,86,Tỉnh Vĩnh Long
29728,Xã Hậu Lộc,,Xã,860,Huyện Tam Bình,86,Tỉnh Vĩnh Long
29731,Xã Hòa Thạnh,,Xã,860,Huyện Tam Bình,86,Tỉnh Vĩnh Long
29734,Xã Hoà Lộc,,Xã,860,Huyện Tam Bình,86,Tỉnh Vĩnh Long
29737,Xã Phú Lộc,,Xã,860,Huyện Tam Bình,86,Tỉnh Vĩnh Long
29740,Xã Song Phú,,Xã,860,Huyện Tam Bình,86,Tỉnh Vĩnh Long
29743,Xã Hòa Hiệp,,Xã,860,Huyện Tam Bình,86,Tỉnh Vĩnh Long
29746,Xã Mỹ Lộc,,Xã,860,Huyện Tam Bình,86,Tỉnh Vĩnh Long
29749,Xã Tân Phú,,Xã,860,Huyện Tam Bình,86,Tỉnh Vĩnh Long
29752,Xã Long Phú,,Xã,860,Huyện Tam Bình,86,Tỉnh Vĩnh Long
29755,Xã Mỹ Thạnh Trung,,Xã,860,Huyện Tam Bình,86,Tỉnh Vĩnh Long
29758,Xã Tường Lộc,,Xã,860,Huyện Tam Bình,86,Tỉnh Vĩnh Long
29761,Xã Loan Mỹ,,Xã,860,Huyện Tam Bình,86,Tỉnh Vĩnh Long
29764,Xã Ngãi Tứ,,Xã,860,Huyện Tam Bình,86,Tỉnh Vĩnh Long
29767,Xã Bình Ninh,,Xã,860,Huyện Tam Bình,86,Tỉnh Vĩnh Long
29770,Phường Cái Vồn,,Phường,861,Thị xã Bình Minh,86,Tỉnh Vĩnh Long
29771,Phường Thành Phước,,Phường,861,Thị xã Bình Minh,86,Tỉnh Vĩnh Long
29806,Xã Thuận An,,Xã,861,Thị xã Bình Minh,86,Tỉnh Vĩnh Long
29809,Xã Đông Thạnh,,Xã,861,Thị xã Bình Minh,86,Tỉnh Vĩnh Long
29812,Xã Đông Bình,,Xã,861,Thị xã Bình Minh,86,Tỉnh Vĩnh Long
29813,Phường Đông Thuận,,Phường,861,Thị xã Bình Minh,86,Tỉnh Vĩnh Long
29815,Xã Mỹ Hòa,,Xã,861,Thị xã Bình Minh,86,Tỉnh Vĩnh Long
29818,Xã Đông Thành,,Xã,861,Thị xã Bình Minh,86,Tỉnh Vĩnh Long
29821,Thị trấn Trà Ôn,,Thị trấn,862,Huyện Trà Ôn,86,Tỉnh Vĩnh Long
29824,Xã Xuân Hiệp,,Xã,862,Huyện Trà Ôn,86,Tỉnh Vĩnh Long
29827,Xã Nhơn Bình,,Xã,862,Huyện Trà Ôn,86,Tỉnh Vĩnh Long
29830,Xã Hòa Bình,,Xã,862,Huyện Trà Ôn,86,Tỉnh Vĩnh Long
29833,Xã Thới Hòa,,Xã,862,Huyện Trà Ôn,86,Tỉnh Vĩnh Long
29836,Xã Trà Côn,,Xã,862,Huyện Trà Ôn,86,Tỉnh Vĩnh Long
29839,Xã Tân Mỹ,,Xã,862,Huyện Trà Ôn,86,Tỉnh Vĩnh Long
29842,Xã Hựu Thành,,Xã,862,Huyện Trà Ôn,86,Tỉnh Vĩnh Long
29845,Xã Vĩnh Xuân,,Xã,862,Huyện Trà Ôn,86,Tỉnh Vĩnh Long
29848,Xã Thuận Thới,,Xã,862,Huyện Trà Ôn,86,Tỉnh Vĩnh Long
29851,Xã Phú Thành,,Xã,862,Huyện Trà Ôn,86,Tỉnh Vĩnh Long
29854,Xã Thiện Mỹ,,Xã,862,Huyện Trà Ôn,86,Tỉnh Vĩnh Long
29857,Xã Lục Sỹ Thành,,Xã,862,Huyện Trà Ôn,86,Tỉnh Vĩnh Long
29860,Xã Tích Thiện,,Xã,862,Huyện Trà Ôn,86,Tỉnh Vĩnh Long
29773,Xã Tân Hưng,,Xã,863,Huyện Bình Tân,86,Tỉnh Vĩnh Long
29776,Xã Tân Thành,,Xã,863,Huyện Bình Tân,86,Tỉnh Vĩnh Long
29779,Xã Thành Trung,,Xã,863,Huyện Bình Tân,86,Tỉnh Vĩnh Long
29782,Xã Tân An Thạnh,,Xã,863,Huyện Bình Tân,86,Tỉnh Vĩnh Long
29785,Xã Tân Lược,,Xã,863,Huyện Bình Tân,86,Tỉnh Vĩnh Long
29788,Xã Nguyễn Văn Thảnh,,Xã,863,Huyện Bình Tân,86,Tỉnh Vĩnh Long
29791,Xã Thành Lợi,,Xã,863,Huyện Bình Tân,86,Tỉnh Vĩnh Long
29794,Xã Mỹ Thuận,,Xã,863,Huyện Bình Tân,86,Tỉnh Vĩnh Long
29797,Xã Tân Bình,,Xã,863,Huyện Bình Tân,86,Tỉnh Vĩnh Long
29800,Thị trấn Tân Quới,,Thị trấn,863,Huyện Bình Tân,86,Tỉnh Vĩnh Long
29863,Phường 11,,Phường,866,Thành phố Cao Lãnh,87,Tỉnh Đồng Tháp
29866,Phường 1,,Phường,866,Thành phố Cao Lãnh,87,Tỉnh Đồng Tháp
29869,Phường 2,,Phường,866,Thành phố Cao Lãnh,87,Tỉnh Đồng Tháp
29872,Phường 4,,Phường,866,Thành phố Cao Lãnh,87,Tỉnh Đồng Tháp
29875,Phường 3,,Phường,866,Thành phố Cao Lãnh,87,Tỉnh Đồng Tháp
29878,Phường 6,,Phường,866,Thành phố Cao Lãnh,87,Tỉnh Đồng Tháp
29881,Xã Mỹ Ngãi,,Xã,866,Thành phố Cao Lãnh,87,Tỉnh Đồng Tháp
29884,Xã Mỹ Tân,,Xã,866,Thành phố Cao Lãnh,87,Tỉnh Đồng Tháp
29887,Xã Mỹ Trà,,Xã,866,Thành phố Cao Lãnh,87,Tỉnh Đồng Tháp
29888,Phường Mỹ Phú,My Phu Commune,Phường,866,Thành phố Cao Lãnh,87,Tỉnh Đồng Tháp
29890,Xã Tân Thuận Tây,,Xã,866,Thành phố Cao Lãnh,87,Tỉnh Đồng Tháp
29892,Phường Hoà Thuận,Hoa Thuan Commune,Phường,866,Thành phố Cao Lãnh,87,Tỉnh Đồng Tháp
29893,Xã Hòa An,,Xã,866,Thành phố Cao Lãnh,87,Tỉnh Đồng Tháp
29896,Xã Tân Thuận Đông,,Xã,866,Thành phố Cao Lãnh,87,Tỉnh Đồng Tháp
29899,Xã Tịnh Thới,,Xã,866,Thành phố Cao Lãnh,87,Tỉnh Đồng Tháp
29902,Phường 3,,Phường,867,Thành phố Sa Đéc,87,Tỉnh Đồng Tháp
29905,Phường 1,,Phường,867,Thành phố Sa Đéc,87,Tỉnh Đồng Tháp
29908,Phường 4,,Phường,867,Thành phố Sa Đéc,87,Tỉnh Đồng Tháp
29911,Phường 2,,Phường,867,Thành phố Sa Đéc,87,Tỉnh Đồng Tháp
29914,Xã Tân Khánh Đông,,Xã,867,Thành phố Sa Đéc,87,Tỉnh Đồng Tháp
29917,Phường Tân Quy Đông,Tan Quy Dong Commune,Phường,867,Thành phố Sa Đéc,87,Tỉnh Đồng Tháp
29919,Phường An Hoà,An Hoa Commune,Phường,867,Thành phố Sa Đéc,87,Tỉnh Đồng Tháp
29920,Xã Tân Quy Tây,,Xã,867,Thành phố Sa Đéc,87,Tỉnh Đồng Tháp
29923,Xã Tân Phú Đông,,Xã,867,Thành phố Sa Đéc,87,Tỉnh Đồng Tháp
29954,Phường An Lộc,,Phường,868,Thành phố Hồng Ngự,87,Tỉnh Đồng Tháp
29955,Phường An Thạnh,,Phường,868,Thành phố Hồng Ngự,87,Tỉnh Đồng Tháp
29959,Xã Bình Thạnh,,Xã,868,Thành phố Hồng Ngự,87,Tỉnh Đồng Tháp
29965,Xã Tân Hội,,Xã,868,Thành phố Hồng Ngự,87,Tỉnh Đồng Tháp
29978,Phường An Lạc,,Phường,868,Thành phố Hồng Ngự,87,Tỉnh Đồng Tháp
29986,Phường An Bình B,,Phường,868,Thành phố Hồng Ngự,87,Tỉnh Đồng Tháp
29989,Phường An Bình A,,Phường,868,Thành phố Hồng Ngự,87,Tỉnh Đồng Tháp
29926,Thị trấn Sa Rài,,Thị trấn,869,Huyện Tân Hồng,87,Tỉnh Đồng Tháp
29929,Xã Tân Hộ Cơ,,Xã,869,Huyện Tân Hồng,87,Tỉnh Đồng Tháp
29932,Xã Thông Bình,,Xã,869,Huyện Tân Hồng,87,Tỉnh Đồng Tháp
29935,Xã Bình Phú,,Xã,869,Huyện Tân Hồng,87,Tỉnh Đồng Tháp
29938,Xã Tân Thành A,,Xã,869,Huyện Tân Hồng,87,Tỉnh Đồng Tháp
29941,Xã Tân Thành B,,Xã,869,Huyện Tân Hồng,87,Tỉnh Đồng Tháp
29944,Xã Tân Phước,,Xã,869,Huyện Tân Hồng,87,Tỉnh Đồng Tháp
29947,Xã Tân Công Chí,,Xã,869,Huyện Tân Hồng,87,Tỉnh Đồng Tháp
29950,Xã An Phước,,Xã,869,Huyện Tân Hồng,87,Tỉnh Đồng Tháp
29956,Xã Thường Phước 1,,Xã,870,Huyện Hồng Ngự,87,Tỉnh Đồng Tháp
29962,Xã Thường Thới Hậu A,,Xã,870,Huyện Hồng Ngự,87,Tỉnh Đồng Tháp
29971,Thị trấn Thường Thới Tiền,,Thị trấn,870,Huyện Hồng Ngự,87,Tỉnh Đồng Tháp
29974,Xã Thường Phước 2,,Xã,870,Huyện Hồng Ngự,87,Tỉnh Đồng Tháp
29977,Xã Thường Lạc,,Xã,870,Huyện Hồng Ngự,87,Tỉnh Đồng Tháp
29980,Xã Long Khánh A,,Xã,870,Huyện Hồng Ngự,87,Tỉnh Đồng Tháp
29983,Xã Long Khánh B,,Xã,870,Huyện Hồng Ngự,87,Tỉnh Đồng Tháp
29992,Xã Long Thuận,,Xã,870,Huyện Hồng Ngự,87,Tỉnh Đồng Tháp
29995,Xã Phú Thuận B,,Xã,870,Huyện Hồng Ngự,87,Tỉnh Đồng Tháp
29998,Xã Phú Thuận A,,Xã,870,Huyện Hồng Ngự,87,Tỉnh Đồng Tháp
30001,Thị trấn Tràm Chim,,Thị trấn,871,Huyện Tam Nông,87,Tỉnh Đồng Tháp
30004,Xã Hoà Bình,,Xã,871,Huyện Tam Nông,87,Tỉnh Đồng Tháp
30007,Xã Tân Công Sính,,Xã,871,Huyện Tam Nông,87,Tỉnh Đồng Tháp
30010,Xã Phú Hiệp,,Xã,871,Huyện Tam Nông,87,Tỉnh Đồng Tháp
30013,Xã Phú Đức,,Xã,871,Huyện Tam Nông,87,Tỉnh Đồng Tháp
30016,Xã Phú Thành B,,Xã,871,Huyện Tam Nông,87,Tỉnh Đồng Tháp
30019,Xã An Hòa,,Xã,871,Huyện Tam Nông,87,Tỉnh Đồng Tháp
30022,Xã An Long,,Xã,871,Huyện Tam Nông,87,Tỉnh Đồng Tháp
30025,Xã Phú Cường,,Xã,871,Huyện Tam Nông,87,Tỉnh Đồng Tháp
30028,Xã Phú Ninh,,Xã,871,Huyện Tam Nông,87,Tỉnh Đồng Tháp
30031,Xã Phú Thọ,,Xã,871,Huyện Tam Nông,87,Tỉnh Đồng Tháp
30034,Xã Phú Thành A,,Xã,871,Huyện Tam Nông,87,Tỉnh Đồng Tháp
30037,Thị trấn Mỹ An,,Thị trấn,872,Huyện Tháp Mười,87,Tỉnh Đồng Tháp
30040,Xã Thạnh Lợi,,Xã,872,Huyện Tháp Mười,87,Tỉnh Đồng Tháp
30043,Xã Hưng Thạnh,,Xã,872,Huyện Tháp Mười,87,Tỉnh Đồng Tháp
30046,Xã Trường Xuân,,Xã,872,Huyện Tháp Mười,87,Tỉnh Đồng Tháp
30049,Xã Tân Kiều,,Xã,872,Huyện Tháp Mười,87,Tỉnh Đồng Tháp
30052,Xã Mỹ Hòa,,Xã,872,Huyện Tháp Mười,87,Tỉnh Đồng Tháp
30055,Xã Mỹ Quý,,Xã,872,Huyện Tháp Mười,87,Tỉnh Đồng Tháp
30058,Xã Mỹ Đông,,Xã,872,Huyện Tháp Mười,87,Tỉnh Đồng Tháp
30061,Xã Đốc Binh Kiều,,Xã,872,Huyện Tháp Mười,87,Tỉnh Đồng Tháp
30064,Xã Mỹ An,,Xã,872,Huyện Tháp Mười,87,Tỉnh Đồng Tháp
30067,Xã Phú Điền,,Xã,872,Huyện Tháp Mười,87,Tỉnh Đồng Tháp
30070,Xã Láng Biển,,Xã,872,Huyện Tháp Mười,87,Tỉnh Đồng Tháp
30073,Xã Thanh Mỹ,,Xã,872,Huyện Tháp Mười,87,Tỉnh Đồng Tháp
30076,Thị trấn Mỹ Thọ,,Thị trấn,873,Huyện Cao Lãnh,87,Tỉnh Đồng Tháp
30079,Xã Gáo Giồng,,Xã,873,Huyện Cao Lãnh,87,Tỉnh Đồng Tháp
30082,Xã Phương Thịnh,,Xã,873,Huyện Cao Lãnh,87,Tỉnh Đồng Tháp
30085,Xã Ba Sao,,Xã,873,Huyện Cao Lãnh,87,Tỉnh Đồng Tháp
30088,Xã Phong Mỹ,,Xã,873,Huyện Cao Lãnh,87,Tỉnh Đồng Tháp
30091,Xã Tân Nghĩa,,Xã,873,Huyện Cao Lãnh,87,Tỉnh Đồng Tháp
30094,Xã Phương Trà,,Xã,873,Huyện Cao Lãnh,87,Tỉnh Đồng Tháp
30097,Xã Nhị Mỹ,,Xã,873,Huyện Cao Lãnh,87,Tỉnh Đồng Tháp
30100,Xã Mỹ Thọ,,Xã,873,Huyện Cao Lãnh,87,Tỉnh Đồng Tháp
30103,Xã Tân Hội Trung,,Xã,873,Huyện Cao Lãnh,87,Tỉnh Đồng Tháp
30106,Xã An Bình,,Xã,873,Huyện Cao Lãnh,87,Tỉnh Đồng Tháp
30109,Xã Mỹ Hội,,Xã,873,Huyện Cao Lãnh,87,Tỉnh Đồng Tháp
30112,Xã Mỹ Hiệp,,Xã,873,Huyện Cao Lãnh,87,Tỉnh Đồng Tháp
30115,Xã Mỹ Long,,Xã,873,Huyện Cao Lãnh,87,Tỉnh Đồng Tháp
30118,Xã Bình Hàng Trung,,Xã,873,Huyện Cao Lãnh,87,Tỉnh Đồng Tháp
30121,Xã Mỹ Xương,,Xã,873,Huyện Cao Lãnh,87,Tỉnh Đồng Tháp
30124,Xã Bình Hàng Tây,,Xã,873,Huyện Cao Lãnh,87,Tỉnh Đồng Tháp
30127,Xã Bình Thạnh,,Xã,873,Huyện Cao Lãnh,87,Tỉnh Đồng Tháp
30130,Thị trấn Thanh Bình,,Thị trấn,874,Huyện Thanh Bình,87,Tỉnh Đồng Tháp
30133,Xã Tân Quới,,Xã,874,Huyện Thanh Bình,87,Tỉnh Đồng Tháp
30136,Xã Tân Hòa,,Xã,874,Huyện Thanh Bình,87,Tỉnh Đồng Tháp
30139,Xã An Phong,,Xã,874,Huyện Thanh Bình,87,Tỉnh Đồng Tháp
30142,Xã Phú Lợi,,Xã,874,Huyện Thanh Bình,87,Tỉnh Đồng Tháp
30145,Xã Tân Mỹ,,Xã,874,Huyện Thanh Bình,87,Tỉnh Đồng Tháp
30148,Xã Bình Tấn,,Xã,874,Huyện Thanh Bình,87,Tỉnh Đồng Tháp
30151,Xã Tân Huề,,Xã,874,Huyện Thanh Bình,87,Tỉnh Đồng Tháp
30154,Xã Tân Bình,,Xã,874,Huyện Thanh Bình,87,Tỉnh Đồng Tháp
30157,Xã Tân Thạnh,,Xã,874,Huyện Thanh Bình,87,Tỉnh Đồng Tháp
30160,Xã Tân Phú,,Xã,874,Huyện Thanh Bình,87,Tỉnh Đồng Tháp
30163,Xã Bình Thành,,Xã,874,Huyện Thanh Bình,87,Tỉnh Đồng Tháp
30166,Xã Tân Long,,Xã,874,Huyện Thanh Bình,87,Tỉnh Đồng Tháp
30169,Thị trấn Lấp Vò,,Thị trấn,875,Huyện Lấp Vò,87,Tỉnh Đồng Tháp
30172,Xã Mỹ An Hưng A,,Xã,875,Huyện Lấp Vò,87,Tỉnh Đồng Tháp
30175,Xã Tân Mỹ,,Xã,875,Huyện Lấp Vò,87,Tỉnh Đồng Tháp
30178,Xã Mỹ An Hưng B,,Xã,875,Huyện Lấp Vò,87,Tỉnh Đồng Tháp
30181,Xã Tân  Khánh Trung,,Xã,875,Huyện Lấp Vò,87,Tỉnh Đồng Tháp
30184,Xã Long Hưng A,,Xã,875,Huyện Lấp Vò,87,Tỉnh Đồng Tháp
30187,Xã Vĩnh Thạnh,,Xã,875,Huyện Lấp Vò,87,Tỉnh Đồng Tháp
30190,Xã Long Hưng B,,Xã,875,Huyện Lấp Vò,87,Tỉnh Đồng Tháp
30193,Xã Bình Thành,,Xã,875,Huyện Lấp Vò,87,Tỉnh Đồng Tháp
30196,Xã Định An,,Xã,875,Huyện Lấp Vò,87,Tỉnh Đồng Tháp
30199,Xã Định Yên,,Xã,875,Huyện Lấp Vò,87,Tỉnh Đồng Tháp
30202,Xã Hội An Đông,,Xã,875,Huyện Lấp Vò,87,Tỉnh Đồng Tháp
30205,Xã Bình Thạnh Trung,,Xã,875,Huyện Lấp Vò,87,Tỉnh Đồng Tháp
30208,Thị trấn Lai Vung,,Thị trấn,876,Huyện Lai Vung,87,Tỉnh Đồng Tháp
30211,Xã Tân Dương,,Xã,876,Huyện Lai Vung,87,Tỉnh Đồng Tháp
30214,Xã Hòa Thành,,Xã,876,Huyện Lai Vung,87,Tỉnh Đồng Tháp
30217,Xã Long Hậu,,Xã,876,Huyện Lai Vung,87,Tỉnh Đồng Tháp
30220,Xã Tân Phước,,Xã,876,Huyện Lai Vung,87,Tỉnh Đồng Tháp
30223,Xã Hòa Long,,Xã,876,Huyện Lai Vung,87,Tỉnh Đồng Tháp
30226,Xã Tân Thành,,Xã,876,Huyện Lai Vung,87,Tỉnh Đồng Tháp
30229,Xã Long Thắng,,Xã,876,Huyện Lai Vung,87,Tỉnh Đồng Tháp
30232,Xã Vĩnh Thới,,Xã,876,Huyện Lai Vung,87,Tỉnh Đồng Tháp
30235,Xã Tân Hòa,,Xã,876,Huyện Lai Vung,87,Tỉnh Đồng Tháp
30238,Xã Định Hòa,,Xã,876,Huyện Lai Vung,87,Tỉnh Đồng Tháp
30241,Xã Phong Hòa,,Xã,876,Huyện Lai Vung,87,Tỉnh Đồng Tháp
30244,Thị trấn Cái Tàu Hạ,,Thị trấn,877,Huyện Châu Thành,87,Tỉnh Đồng Tháp
30247,Xã An Hiệp,,Xã,877,Huyện Châu Thành,87,Tỉnh Đồng Tháp
30250,Xã An Nhơn,,Xã,877,Huyện Châu Thành,87,Tỉnh Đồng Tháp
